Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables
8801fa2d-a3f7-4971-b480-11ee1d6e7333,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",61.5375495319604,3,00b3906d-2270-4515-abab-80875710d81e,3,False,,False,1.5789024090045132,,3.846648484002799,29.0,5.513103678822517e-05,1.2216990999877453,3
8f688379-6535-4711-8d5c-e13abb7d88dc,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",61.53755802399246,3,00b3906d-2270-4515-abab-80875710d81e,3,False,,False,1.2377474120003171,,3.4874446490430278,29.0,0.0001514140167273,1.1516895180102438,3
5e9733c5-53d3-4f85-bc57-b03e52cdd1de,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))']",61.537565769976936,3,00b3906d-2270-4515-abab-80875710d81e,3,False,,False,1.1946826690109449,,3.192514055001084,29.0,0.0001445449888706,1.1716414869879372,3
54a76609-85bb-4c38-a6da-34ba962e02e8,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",61.53757293894887,3,00b3906d-2270-4515-abab-80875710d81e,3,False,,False,1.1697704860125668,,3.104352899012156,29.0,6.0078047681599855e-05,1.115413680963684,3
d9e48f8f-797c-4818-af3b-4407cb7b7199,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",61.537579597963486,3,00b3906d-2270-4515-abab-80875710d81e,0,True,False,False,1.5684254599618723,1.5740570140187629,,,,,3
9fd7f76e-95ca-48d3-a5df-c44ad49f0343,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",75.2667989259935,3,4d26b418-15a7-4351-8db2-51ff58de6ee6,0,True,False,False,1.4763959090341814,1.5972239630063996,,,,,2
cd035365-d173-405c-83c8-a125c31705df,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",75.26681301795179,3,4d26b418-15a7-4351-8db2-51ff58de6ee6,0,True,False,False,1.5496961749740876,1.516194314986933,,,,,3
17277c8f-0620-4a63-984e-e84dfb027039,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",75.26681799098151,3,4d26b418-15a7-4351-8db2-51ff58de6ee6,0,True,True,True,1.5646554709528573,1.5096208909526467,,,,,2
a9d6ae91-1cd7-42a0-bd82-28867c2b50e2,"['G(!(!ack_hor_0))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",82.25396137597272,3,09dd29ca-4dd1-47cf-b8bb-7c505e5a03d9,0,True,False,False,1.5043123319628648,1.5536096210125834,,,,,2
97b80621-c600-4949-a7a4-acf536993597,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",82.25397427700227,3,09dd29ca-4dd1-47cf-b8bb-7c505e5a03d9,3,False,,False,1.560007489984855,,3.954603064979892,29.0,8.11869977042079e-05,1.5778753299964592,2
e26fe40d-4843-4f24-8cb6-ef201e62b261,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",82.25397913798224,3,09dd29ca-4dd1-47cf-b8bb-7c505e5a03d9,3,False,,False,1.544805586047005,,3.938435118005145,29.0,5.767197581008077e-05,1.5189910079934634,3
f986a68e-542b-4e81-b537-e2a27e1e2011,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",82.25398314796621,3,09dd29ca-4dd1-47cf-b8bb-7c505e5a03d9,0,True,True,True,1.5577396579901688,1.440041541995015,,,,,2
f28ac698-4be5-464f-b065-16f0be4cb49b,"['G(!(!ack_hor_0))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",89.65047738095745,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,0,True,False,False,1.3934492389671504,1.4851438430487178,,,,,3
f84d154f-4755-455c-b4ba-85464168d398,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",89.65049592097057,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,3,False,,False,1.5847557669621892,,4.060985055984929,29.0,9.024597238749266e-05,1.5607519259792753,3
44fe8598-4466-412e-aeb3-a4c8ae118ae3,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",89.65050279197749,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,3,False,,False,1.5673859520466067,,4.10565687797498,29.0,4.000600893050432e-05,1.617761995003093,3
4fe5bd98-a7e8-421a-a3bd-e5386193c50a,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))']",89.65050891699502,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,3,False,,False,1.4709338209941052,,3.897075799002778,29.0,0.0002191239618696,1.532464724034071,3
f2e42fe5-6642-4869-8972-12c2dd08707a,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",89.65051489399048,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,3,False,,False,1.5684485330129974,,3.833125353965442,29.0,7.879000622779131e-05,1.4241988319554366,3
7584133a-361f-467d-8cdc-84e1524fcca0,"['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",89.6505210219766,3,fa995125-363a-4be1-8ce6-9cf7f91bfaa4,0,True,False,False,1.596668337006122,1.6759121380164288,,,,,3
c2f45bc8-b32a-456f-91df-2ed3b3520569,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",118.8903839669656,4,70797f7e-12af-46ac-865d-8cfa6e3fcfa8,0,True,False,False,1.5601401219610125,1.5854944600141607,,,,,2
053cff2d-cbb7-49fd-a577-86578f7a3aae,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",118.89040439599194,4,70797f7e-12af-46ac-865d-8cfa6e3fcfa8,0,True,False,False,1.4529121210216545,1.5512424140470102,,,,,3
9fb0d711-5fbd-40f3-835e-6f38e418bd00,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",118.8904139539809,4,70797f7e-12af-46ac-865d-8cfa6e3fcfa8,0,True,True,True,1.5738154879654758,1.6373874160344712,,,,,2
f090e4b5-ef2b-4789-8382-ca45c7ef9874,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",125.73819061694668,4,81035fa8-225e-46e9-a8bb-ab3e119a15cb,0,True,False,False,1.5686513989930972,1.601339287997689,,,,,3
d69244ae-2f09-49de-83b5-581b056f1ecd,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",125.73820843797876,4,81035fa8-225e-46e9-a8bb-ab3e119a15cb,0,True,False,False,1.5159036369877867,1.5853439310449176,,,,,3
ecda6b58-7b5d-4659-895e-02262591a4b8,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",125.73821578198113,4,81035fa8-225e-46e9-a8bb-ab3e119a15cb,0,True,True,True,1.618392482982017,1.5635476969764568,,,,,3
8617031f-5877-4834-816d-b8990d52f7dd,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",138.57266111299396,4,8801fa2d-a3f7-4971-b480-11ee1d6e7333,0,True,False,False,1.433932857005857,1.5882535530254245,,,,,3
3f562eac-378a-41c0-b5c9-bac0faf1108c,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",138.5726741089602,4,8801fa2d-a3f7-4971-b480-11ee1d6e7333,0,True,False,False,1.4858368569985032,1.7551672360277737,,,,,3
a0c62a06-70ac-428d-b8a0-1669329b489b,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",138.57268125395058,4,8801fa2d-a3f7-4971-b480-11ee1d6e7333,0,True,True,True,1.616180973011069,1.6126572709763425,,,,,3
2fda7471-7dd5-420d-a400-7e1500bcbace,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",144.45682691497495,4,8f688379-6535-4711-8d5c-e13abb7d88dc,0,True,False,False,1.6159254279918969,1.6556155339931138,,,,,3
97b19fcc-a41b-435d-b2ad-dc4464e826ae,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",144.45685970695922,4,8f688379-6535-4711-8d5c-e13abb7d88dc,0,True,False,False,1.5482424439978786,1.6261788709671237,,,,,3
399c1693-3aaa-45dd-b775-0b78fdaa6868,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",144.4568722510012,4,8f688379-6535-4711-8d5c-e13abb7d88dc,0,True,True,True,1.755989386991132,1.6885483380174264,,,,,3
74a685e7-7f3b-47d8-a596-5cb2ff7b910c,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))']",150.0257301160018,4,5e9733c5-53d3-4f85-bc57-b03e52cdd1de,0,True,False,False,1.639570878003724,1.5747388430172578,,,,,3
190ad093-8e66-4e96-a253-662e4fae8129,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))']",150.02576341398526,4,5e9733c5-53d3-4f85-bc57-b03e52cdd1de,0,True,False,False,1.5628266649437137,1.5646007009781897,,,,,3
b165544a-2f48-49f3-8e7d-87f1d8bd4f28,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))']",150.0257765079732,4,5e9733c5-53d3-4f85-bc57-b03e52cdd1de,0,True,True,True,1.5184569419943728,1.596991798025556,,,,,3
362ecd03-6520-47a3-9367-60aa6ca359e0,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",155.426338862977,4,54a76609-85bb-4c38-a6da-34ba962e02e8,0,True,False,False,1.6104312280076556,1.7007279730169105,,,,,3
4bf00a99-4a1f-41c3-be03-822d8b5add42,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",155.42635218298528,4,54a76609-85bb-4c38-a6da-34ba962e02e8,0,True,False,False,1.588865475030616,1.4903531940071844,,,,,3
ef743496-f0f5-4a1d-9e82-ab208123cd9a,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",155.42635718599195,4,54a76609-85bb-4c38-a6da-34ba962e02e8,0,True,True,True,1.453792527958285,1.6366246260004118,,,,,3
3d777a4d-d338-44d7-932e-edda2d8a2ffe,"['G(!(!ack_hor_0))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))']",177.97878613998182,4,97b80621-c600-4949-a7a4-acf536993597,0,True,False,False,1.5528310489607977,1.55768981797155,,,,,2
8cebf39b-9ede-4527-92b2-a44668e87065,"['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0)))']",177.97880338894902,4,97b80621-c600-4949-a7a4-acf536993597,0,True,False,False,1.5057347120018676,1.52758445503423,,,,,3
